countrycode,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,XKX,YEM,ZAF,ZMB,ZWE
AUS,,2848.5996,2580.5447,1108.304203,,2035.1558599999998,2405.2779,1250.57954,,1743.38834,,1044.3834,1686.6843599999997,2558.8940000000002,1044.3834,2186.7101000000002,1520.69648,2759.7291,1044.3834,1587.71024,3039.331,1256.76542,1044.3834,1831.0217099999998,,1400.07175,2154.2340999999997,2829.011,1503.1698099999999,1209.34031,1214.49522,1775.34873,1389.7619399999999,1328.93409,,1394.91685,1988.6586699999998,1789.78245,3370.276,5079.6419,2993.9678999999996,1657.81693,1928.96482,1779.4726299999998,1534.09922,,,,1441.31098,1044.3834,1044.3834,2393.9371,2030.00095,1044.3834,1682.56046,1937.21268,1379.45213,2285.6841999999997,1042.3214386,1044.3834,1044.3834,2578.4826000000003,1044.3834,1434.09409,1044.3834,,1312.4383899999998,2408.3707999999997,1044.3834,1647.50712,2103.2005,,2167.1214,1537.19218,1822.7738399999998,2132.0681,1044.3834,2894.9938,,1606.26786,,1382.5450799999999,1377.39017,1606.26786,1044.3834,1800.09226,1044.3834,1608.32987,,1785.34922,1382.5450799999999,1927.93388,2223.8253,1719.6757599999996,1433.0631199999998,1044.3834,2071.2402,1261.92033,1463.1677599999998,1044.3834,2021.75309,1778.44169,1415.53645,1874.32285,1457.80665,1396.9787999999999,1892.8805300000001,1320.6862299999998,1900.0973900000001,2320.7375,1762.97697,2013.50529,,1645.44517,1291.8187599999999,1044.3834,1044.3834,1044.3834,,,1399.04075,,1172.2250099999999,1812.4640299999996,2241.352,1611.42277,1315.53132,1250.57954,1699.05613,1281.50896,1541.31611,1462.96156,1346.46076,,1585.64829,2056.8064,1599.051,1358.83253,1437.18705,1258.82738,,2301.1489,2736.3259,1473.27137,1044.3834,1173.2559899999999,1287.6948499999999,,1505.23179,1537.19218,2841.1766,1601.11295,1727.92362,1693.90122,1771.2247699999998,1946.4914899999999,1044.3834,1519.6655,,1044.3834,1699.05613,1183.5657899999999,,1918.6550699999998,1044.3834,1838.2385599999998,1715.55186,2249.5998,2604.2572,2330.0163000000002,1312.4383899999998,2028.96995,2289.8081,1245.42464,1199.03051,2335.1711999999998,1134.07872,2210.4226,1540.28513,1606.26786,1044.3834,1044.3834,1044.3834,1260.88935,,1491.82902,2663.023,,2249.5998,1935.15073,1328.93409,1542.34708,1632.0423999999998,1585.64829,1537.19218,1956.8013099999998,1807.3091200000001,1866.07505,,2822.8252,1774.3177299999998,1366.04939,1724.8306699999998,1327.90308,1632.0423999999998,2039.27976,3003.2466999999997,,,1637.1972999999998,1935.15073,2209.3916,1219.65012,1042.3214386,1941.3365900000001,1616.5776700000001,1417.59843
AUT,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,,642.3009599999998,1514.5106,0.0,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,0.0,0.0,1349.5537,985.61755,0.0,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,154.64711,1290.7878,89.69532,1166.0392,495.90173,561.88446,0.0,0.0,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
AZE,,2334.14027,2066.08537,593.844873,,1520.6965300000002,1890.8185700000001,736.12021,,1228.92901,1174.28699,529.92407,,2044.43467,529.92407,1672.25077,1006.23715,2245.26977,529.92407,1073.2509100000002,2524.87167,742.30609,529.92407,1316.5623799999998,,885.61242,1639.77477,2314.55167,988.71048,694.8809800000001,700.03589,1260.8894,875.30261,814.4747600000001,,880.45752,1474.1993400000001,1275.32312,2855.81667,4565.18257,2479.50857,1143.3576,1414.50549,1265.0132999999998,1019.63989,,,,926.8516500000001,529.92407,529.92407,1879.47777,1515.54162,529.92407,1168.10113,1422.75335,864.9928,1771.22487,527.8621086,529.92407,529.92407,2064.02327,529.92407,919.63476,529.92407,,797.97906,1893.91147,529.92407,1133.04779,1588.74117,,1652.66207,1022.7328500000001,1308.3145100000002,1617.60877,529.92407,2380.53447,,1091.80853,,868.08575,862.93084,1091.80853,529.92407,1285.63293,529.92407,1093.87054,,1270.88989,868.08575,1413.4745500000001,1709.36597,1205.21643,918.60379,529.92407,1556.78087,747.461,948.70843,529.92407,1507.29376,1263.98236,901.07712,1359.8635199999999,943.3473200000001,882.51947,1378.4212000000002,806.2269,1385.6380600000002,1806.27817,1248.51764,1499.04596,,1130.98584,777.35943,529.92407,529.92407,529.92407,,,884.58142,,657.76568,1298.0047,1726.89267,1096.96344,801.07199,736.12021,1184.5968,767.04963,1026.85678,948.50223,832.00143,,1071.18896,1542.34707,1084.59167,844.3732,922.7277200000001,744.36805,,1786.68957,2221.86657,958.81204,529.92407,658.79666,773.2355200000001,,990.7724600000001,1022.7328500000001,2326.71727,1086.65362,1213.46429,1179.44189,1256.7654400000001,1432.03216,529.92407,1005.20617,,529.92407,1184.5968,669.10646,,1404.1957400000001,529.92407,1323.77923,1201.09253,1735.14047,2089.7978700000003,1815.55697,797.97906,1514.51062,1775.34877,730.96531,684.57118,1820.71187,619.6193900000001,1695.96327,1025.8258,1091.80853,529.92407,529.92407,529.92407,746.43002,,977.36969,2148.56367,,1735.14047,1420.6914000000002,814.4747600000001,1027.88775,1117.5830700000001,1071.18896,1022.7328500000001,1442.3419800000001,1292.8497900000002,1351.61572,,2308.36587,1259.8583999999998,851.59006,1210.3713400000001,813.44375,1117.5830700000001,1524.82043,2488.78737,,,1122.7379700000001,1420.6914000000002,1694.93227,705.19079,527.8621086,1426.8772600000002,1102.1183400000002,903.1391000000001
BDI,,2099.07667,1831.02177,358.781273,,1285.63293,1655.7549700000002,501.05661000000003,,993.8654100000001,939.2233900000001,294.86047,937.1614299999999,,294.86047,1437.1871700000002,771.17355,2010.2061700000002,294.86047,838.1873100000003,2289.80807,507.24249000000003,294.86047,1081.49878,,650.54882,1404.71117,2079.48807,753.64688,459.81738000000007,464.97229000000004,1025.8258,640.23901,579.41116,,645.39392,1239.13574,1040.25952,2620.75307,4330.1189699999995,2244.44497,908.2940000000001,1179.44189,1029.9497,784.57629,,,,691.78805,294.86047,294.86047,1644.41417,1280.47802,294.86047,933.0375300000001,1187.68975,629.9292,1536.16127,292.79850860000005,294.86047,294.86047,1828.9596700000002,294.86047,684.57116,294.86047,,562.9154599999999,1658.84787,294.86047,897.9841900000001,1353.67757,,1417.5984700000001,787.66925,1073.25091,1382.54517,294.86047,2145.47087,,856.7449300000001,,633.02215,627.86724,856.7449300000001,294.86047,1050.56933,294.86047,858.8069399999999,,1035.82629,633.02215,1178.4109500000002,1474.30237,970.1528299999998,683.5401899999999,294.86047,1321.71727,512.3974000000001,713.64483,294.86047,1272.23016,1028.91876,666.01352,1124.79992,708.28372,647.45587,1143.3576000000003,571.1632999999999,1150.5744600000003,1571.21457,1013.4540400000001,1263.98236,,895.9222400000001,542.29583,294.86047,294.86047,294.86047,,,649.51782,,422.70208,1062.9410999999998,1491.82907,861.89984,566.00839,501.05661000000003,949.5332000000001,531.98603,791.79318,713.4386300000001,596.9378300000001,,836.12536,1307.28347,849.5280700000001,609.3096,687.66412,509.30445000000003,,1551.62597,1986.8029700000002,723.7484400000001,294.86047,423.73306,538.17192,,755.7088600000001,787.66925,2091.65367,851.5900200000001,978.4006899999999,944.3782900000001,1021.70184,1196.96856,294.86047,770.14257,,294.86047,949.5332000000001,434.04286,,1169.13214,294.86047,1088.71563,966.02893,1500.07687,1854.7342700000002,1580.4933700000001,562.9154599999999,1279.44702,1540.28517,495.90171,449.50758,1585.6482700000001,384.55579,1460.89967,790.7622,856.7449300000001,294.86047,294.86047,294.86047,511.36642000000006,,742.30609,1913.50007,,1500.07687,1185.6278000000002,579.41116,792.82415,882.51947,836.12536,787.66925,1207.27838,1057.7861900000003,1116.55212,,2073.30227,1024.7948,616.52646,975.30774,578.38015,882.51947,1289.75683,2253.72377,,,887.67437,1185.6278000000002,1459.86867,470.12719000000004,292.79850860000005,1191.8136600000003,867.0547400000003,668.0755
BEL,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,0.0,642.3009599999998,1514.5106,,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,0.0,0.0,1349.5537,985.61755,0.0,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,154.64711,1290.7878,89.69532,1166.0392,495.90173,561.88446,0.0,0.0,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
BEN,,2290.83909,2022.7841899999999,550.543693,,1477.39535,1847.51739,692.81903,,1185.62783,1130.9858100000001,486.62289,1128.9238499999997,2001.1334900000002,486.62289,,962.93597,2201.96859,486.62289,1029.9497300000003,2481.57049,699.00491,486.62289,1273.2612,,842.31124,1596.47359,2271.25049,945.4093,651.5798,656.73471,1217.58822,832.00143,771.1735799999999,,837.15634,1430.89816,1232.02194,2812.51549,4521.88139,2436.20739,1100.05642,1371.20431,1221.7121199999997,976.33871,,,,883.5504699999999,486.62289,486.62289,1836.17659,1472.24044,486.62289,1124.79995,1379.45217,821.6916200000001,1727.92369,484.5609286,486.62289,486.62289,2020.7220900000002,486.62289,876.33358,486.62289,,754.67788,1850.61029,486.62289,1089.7466100000001,1545.4399899999999,,1609.36089,979.4316699999999,1265.01333,1574.30759,486.62289,2337.23329,,1048.5073499999999,,824.78457,819.6296600000001,1048.5073499999999,486.62289,1242.3317499999998,486.62289,1050.56936,,1227.58871,824.78457,1370.17337,1666.06479,1161.9152499999998,875.30261,486.62289,1513.4796900000001,704.15982,905.40725,486.62289,1463.99258,1220.68118,857.77594,1316.56234,900.0461399999999,839.21829,1335.1200200000003,762.92572,1342.3368800000003,1762.9769900000001,1205.21646,1455.74478,,1087.68466,734.05825,486.62289,486.62289,486.62289,,,841.28024,,614.4645,1254.7035199999998,1683.5914899999998,1053.66226,757.77081,692.81903,1141.2956199999999,723.74845,983.5555999999999,905.20105,788.70025,,1027.88778,1499.0458899999999,1041.2904899999999,801.0720200000001,879.4265399999999,701.06687,,1743.38839,2178.56539,915.51086,486.62289,615.49548,729.93434,,947.47128,979.4316699999999,2283.41609,1043.3524400000001,1170.16311,1136.1407100000001,1213.46426,1388.7309799999998,486.62289,961.90499,,486.62289,1141.2956199999999,625.80528,,1360.89456,486.62289,1280.47805,1157.79135,1691.83929,2046.49669,1772.2557900000002,754.67788,1471.20944,1732.0475900000001,687.66413,641.27,1777.4106900000002,576.31821,1652.6620899999998,982.5246199999999,1048.5073499999999,486.62289,486.62289,486.62289,703.12884,,934.0685100000001,2105.26249,,1691.83929,1377.3902200000002,771.1735799999999,984.5865699999999,1074.28189,1027.88778,979.4316699999999,1399.0408,1249.5486100000003,1308.3145399999999,,2265.06469,1216.5572199999997,808.2888800000001,1167.07016,770.14257,1074.28189,1481.5192499999998,2445.48619,,,1079.43679,1377.3902200000002,1651.6310899999999,661.88961,484.5609286,1383.5760800000003,1058.81716,859.8379199999999
BFA,,2161.96651,1893.91161,421.671113,,1348.52277,1718.6448100000002,563.94645,,1056.7552500000002,1002.11323,357.75031,1000.0512699999998,1872.26091,357.75031,1500.07701,,2073.09601,357.75031,901.0771500000002,2352.69791,570.13233,357.75031,1144.3886199999997,,713.43866,1467.6010099999999,2142.37791,816.5367200000001,522.70722,527.86213,1088.71564,703.12885,642.3009999999999,,708.28376,1302.02558,1103.14936,2683.64291,4393.00881,2307.33481,971.18384,1242.3317299999999,1092.83954,847.46613,,,,754.6778899999999,357.75031,357.75031,1707.3040099999998,1343.36786,357.75031,995.92737,1250.57959,692.8190400000001,1599.0511099999999,355.68834860000004,357.75031,357.75031,1891.84951,357.75031,747.461,357.75031,,625.8053,1721.7377099999999,357.75031,960.8740300000001,1416.56741,,1480.4883100000002,850.55909,1136.14075,1445.4350100000001,357.75031,2208.36071,,919.63477,,695.9119900000001,690.7570800000001,919.63477,357.75031,1113.45917,357.75031,921.69678,,1098.71613,695.9119900000001,1241.3007900000002,1537.1922100000002,1033.0426699999998,746.43003,357.75031,1384.60711,575.28724,776.53467,357.75031,1335.12,1091.8086,728.90336,1187.68976,771.17356,710.34571,1206.24744,634.05314,1213.4643,1634.10441,1076.34388,1326.8722,,958.81208,605.1856700000001,357.75031,357.75031,357.75031,,,712.4076600000001,,485.59192,1125.8309399999998,1554.71891,924.78968,628.89823,563.94645,1012.42304,594.8758700000001,854.6830199999999,776.32847,659.82767,,899.0152,1370.1733100000001,912.41791,672.1994400000001,750.55396,572.19429,,1614.5158099999999,2049.69281,786.63828,357.75031,486.6229,601.06176,,818.5987,850.55909,2154.54351,914.47986,1041.29053,1007.26813,1084.59168,1259.8584,357.75031,833.03241,,357.75031,1012.42304,496.9327,,1232.02198,357.75031,1151.60547,1028.91877,1562.9667100000001,1917.6241100000002,1643.38321,625.8053,1342.33686,1603.17501,558.79155,512.39742,1648.53811,447.44563,1523.78951,853.6520399999999,919.63477,357.75031,357.75031,357.75031,574.25626,,805.1959300000001,1976.3899099999999,,1562.9667100000001,1248.51764,642.3009999999999,855.71399,945.40931,899.0152,850.55909,1270.16822,1120.67603,1179.44196,,2136.19211,1087.68464,679.4163000000001,1038.19758,641.26999,945.40931,1352.64667,2316.61361,,,950.56421,1248.51764,1522.7585100000001,533.01703,355.68834860000004,1254.7035,929.9445800000002,730.96534
BGD,,2457.0332200000003,2188.97832,716.7378230000002,,1643.58948,2013.7115200000003,859.0131600000002,,1351.8219600000002,1297.1799400000002,652.8170200000002,1295.11798,2167.32762,652.8170200000002,1795.1437200000003,1129.1301000000003,,652.8170200000002,1196.1438600000004,2647.76462,865.1990400000002,652.8170200000002,1439.45533,,1008.5053700000002,1762.6677200000001,2437.44462,1111.6034300000001,817.7739300000003,822.9288400000002,1383.7823500000002,998.1955600000001,937.3677100000002,,1003.3504700000002,1597.09229,1398.2160700000002,2978.7096200000005,4688.07552,2602.4015200000003,1266.2505500000002,1537.3984400000002,1387.90625,1142.5328400000003,,,,1049.7446000000002,652.8170200000002,652.8170200000002,2002.3707200000001,1638.4345700000003,652.8170200000002,1290.9940800000002,1545.6463000000003,987.8857500000001,1894.1178200000002,650.7550586000002,652.8170200000002,652.8170200000002,2186.91622,652.8170200000002,1042.5277100000003,652.8170200000002,,920.8720100000002,2016.8044200000002,652.8170200000002,1255.9407400000002,1711.6341200000002,,1775.5550200000002,1145.6258000000003,1431.20746,1740.5017200000002,652.8170200000002,2503.42742,,1214.7014800000002,,990.9787000000001,985.8237900000001,1214.7014800000002,652.8170200000002,1408.5258800000001,652.8170200000002,1216.7634900000003,,1393.7828400000003,990.9787000000001,1536.3675000000003,1832.2589200000002,1328.1093799999999,1041.49674,652.8170200000002,1679.6738200000002,870.3539500000002,1071.60138,652.8170200000002,1630.1867100000002,1386.8753100000004,1023.9700700000002,1482.7564700000003,1066.2402700000002,1005.4124200000001,1501.3141500000004,929.1198500000002,1508.5310100000004,1929.1711200000002,1371.4105900000002,1621.9389100000003,,1253.8787900000002,900.2523800000001,652.8170200000002,652.8170200000002,652.8170200000002,,,1007.4743700000001,,780.6586300000001,1420.8976499999999,1849.78562,1219.8563900000001,923.9649400000002,859.0131600000002,1307.4897500000002,889.9425800000001,1149.7497300000002,1071.3951800000002,954.8943800000002,,1194.0819100000003,1665.2400200000002,1207.4846200000002,967.2661500000002,1045.6206700000002,867.2610000000002,,1909.5825200000002,2344.7595200000005,1081.7049900000002,652.8170200000002,781.6896100000001,896.1284700000002,,1113.6654100000003,1145.6258000000003,2449.6102200000005,1209.5465700000002,1336.3572400000003,1302.3348400000002,1379.65839,1554.9251100000001,652.8170200000002,1128.0991200000003,,652.8170200000002,1307.4897500000002,791.9994100000001,,1527.08869,652.8170200000002,1446.67218,1323.9854800000003,1858.0334200000002,2212.6908200000003,1938.4499200000002,920.8720100000002,1637.4035700000002,1898.2417200000002,853.8582600000002,807.4641300000002,1943.6048200000002,742.5123400000002,1818.8562200000001,1148.7187500000002,1214.7014800000002,652.8170200000002,652.8170200000002,652.8170200000002,869.3229700000002,,1100.2626400000001,2271.45662,,1858.0334200000002,1543.5843500000003,937.3677100000002,1150.7807000000003,1240.47602,1194.0819100000003,1145.6258000000003,1565.23493,1415.7427400000004,1474.5086700000002,,2431.25882,1382.75135,974.4830100000001,1333.26429,936.3367000000002,1240.47602,1647.7133800000001,2611.6803200000004,,,1245.63092,1543.5843500000003,1817.8252200000002,828.0837400000001,650.7550586000002,1549.7702100000004,1225.0112900000004,1026.0320500000003
BGR,,1911.43819,1643.38329,171.142793,,1097.9944500000001,1468.11649,313.41813,,806.22693,751.58491,107.22199,749.5229499999998,1621.73259,107.22199,1249.54869,583.53507,1822.56769,,650.5488300000002,2102.16959,319.60401,107.22199,893.8602999999998,,462.91034,1217.07269,1891.84959,566.0083999999999,272.17890000000006,277.33380999999997,838.18732,452.60053,391.77268,,457.75544,1051.49726,852.62104,2433.11459,4142.48049,2056.80649,720.65552,991.80341,842.3112199999998,596.93781,,,,504.14957,107.22199,107.22199,1456.77569,1092.83954,107.22199,745.39905,1000.05127,442.29072,1348.52279,105.1600286,107.22199,107.22199,1641.3211900000001,107.22199,496.93268,107.22199,,375.27698,1471.20939,107.22199,710.34571,1166.03909,,1229.95999,600.0307700000001,885.61243,1194.90669,107.22199,1957.83239,,669.10645,,445.38367,440.22876,669.10645,107.22199,862.93085,107.22199,671.16846,,848.18781,445.38367,990.7724700000001,1286.66389,782.5143499999998,495.90171,107.22199,1134.07879,324.75892,526.00635,107.22199,1084.59168,841.2802800000001,478.37504,937.16144,520.6452400000001,459.81739,955.7191200000002,383.52482,962.9359800000002,1383.57609,825.81556,1076.34388,,708.28376,354.65735,107.22199,107.22199,107.22199,,,461.87934,,235.0636,875.3026199999998,1304.19059,674.26136,378.36991,313.41813,761.89472,344.34755,604.1547,525.80015,409.29935,,648.48688,1119.64499,661.88959,421.67112000000003,500.02564,321.66597,,1363.98749,1799.1644900000001,536.10996,107.22199,236.09458,350.53344000000004,,568.0703800000001,600.0307700000001,1904.01519,663.95154,790.76221,756.73981,834.06336,1009.33008,107.22199,582.50409,,107.22199,761.89472,246.40438,,981.49366,107.22199,901.07715,778.39045,1312.43839,1667.09579,1392.85489,375.27698,1091.80854,1352.64669,308.26323,261.8691,1398.00979,196.91731,1273.26119,603.12372,669.10645,107.22199,107.22199,107.22199,323.72794,,554.66761,1725.86159,,1312.43839,997.9893200000001,391.77268,605.1856700000001,694.88099,648.48688,600.0307700000001,1019.6399,870.1477100000002,928.91364,,1885.66379,837.1563199999998,428.88798,787.66926,390.74167,694.88099,1102.11835,2066.08529,,,700.03589,997.9893200000001,1272.23019,282.48870999999997,105.1600286,1004.1751800000002,679.4162600000002,480.43702
BHR,,1955.7703700000002,1687.71547,215.474973,,1142.32663,1512.4486700000002,357.75031,,850.55911,795.91709,151.55417,793.8551299999998,1666.06477,151.55417,1293.88087,627.86725,1866.8998700000002,151.55417,,2146.50177,363.93619,151.55417,938.1924799999998,,507.24252,1261.4048699999998,1936.1817700000001,610.34058,316.51108000000005,321.66598999999997,882.5195,496.93271,436.10486,,502.08762,1095.82944,896.95322,2477.44677,4186.81267,2101.13867,764.9877,1036.1355899999999,886.6433999999998,641.26999,,,,548.4817499999999,151.55417,151.55417,1501.1078699999998,1137.17172,151.55417,789.73123,1044.38345,486.6229,1392.8549699999999,149.4922086,151.55417,151.55417,1685.65337,151.55417,541.26486,151.55417,,419.60916,1515.5415699999999,151.55417,754.67789,1210.37127,,1274.2921700000002,644.36295,929.94461,1239.2388700000001,151.55417,2002.16457,,713.43863,,489.71585,484.56094,713.43863,151.55417,907.26303,151.55417,715.50064,,892.51999,489.71585,1035.1046500000002,1330.9960700000001,826.8465299999998,540.23389,151.55417,1178.41097,369.0911,570.33853,151.55417,1128.9238599999999,885.61246,522.70722,981.49362,564.9774199999999,504.14957,1000.0513000000002,427.85699999999997,1007.2681600000002,1427.90827,870.14774,1120.67606,,752.61594,398.98953,151.55417,151.55417,151.55417,,,506.21152,,279.39578,919.6347999999998,1348.52277,718.59354,422.70209,357.75031,806.2269,388.67973,648.4868799999999,570.13233,453.63153,,692.81906,1163.9771700000001,706.22177,466.0033,544.35782,365.99815,,1408.3196699999999,1843.49667,580.44214,151.55417,280.42676,394.86562000000004,,612.40256,644.36295,1948.34737,708.28372,835.09439,801.07199,878.39554,1053.66226,151.55417,626.83627,,151.55417,806.2269,290.73656,,1025.82584,151.55417,945.40933,822.72263,1356.7705700000001,1711.4279700000002,1437.18707,419.60916,1136.1407199999999,1396.97887,352.59541,306.20128,1442.34197,241.24948999999998,1317.59337,647.4558999999999,713.43863,151.55417,151.55417,151.55417,368.06012,,598.9997900000001,1770.1937699999999,,1356.7705700000001,1042.3215,436.10486,649.51785,739.21317,692.81906,644.36295,1063.97208,914.4798900000002,973.24582,,1929.99597,881.4884999999998,473.22016,832.00144,435.07385,739.21317,1146.45053,2110.41747,,,744.36807,1042.3215,1316.56237,326.82088999999996,149.4922086,1048.50736,723.7484400000002,524.7692
